date,unit,Te,WP #,Model #,light type,site
7/1/15 8:46,C,39,164,52,mix,9 W SPS
7/1/15 9:01,C,41.5,164,52,mix,9 W SPS
7/1/15 9:16,C,41,164,52,mix,9 W SPS
7/1/15 9:31,C,43,164,52,mix,9 W SPS
7/1/15 9:46,C,45.5,164,52,mix,9 W SPS
7/1/15 10:01,C,46.5,164,52,mix,9 W SPS
7/1/15 10:16,C,45.5,164,52,mix,9 W SPS
7/1/15 10:31,C,47.5,164,52,mix,9 W SPS
7/1/15 10:46,C,50,164,52,mix,9 W SPS
7/1/15 11:01,C,45.5,164,52,mix,9 W SPS
7/1/15 11:16,C,42.5,164,52,mix,9 W SPS
7/1/15 11:31,C,41.5,164,52,mix,9 W SPS
7/1/15 11:46,C,41,164,52,mix,9 W SPS
7/1/15 12:01,C,35.5,164,52,mix,9 W SPS
7/1/15 12:16,C,27,164,52,mix,9 W SPS
7/1/15 12:31,C,26.5,164,52,mix,9 W SPS
7/1/15 12:46,C,27,164,52,mix,9 W SPS
7/1/15 13:01,C,28,164,52,mix,9 W SPS
6/30/15 8:00,C,27,148,16,sun,38 SPS
6/30/15 8:15,C,25.5,148,16,sun,38 SPS
6/30/15 8:30,C,25,148,16,sun,38 SPS
6/30/15 8:45,C,29,148,16,sun,38 SPS
6/30/15 9:00,C,34,148,16,sun,38 SPS
6/30/15 9:15,C,35,148,16,sun,38 SPS
6/30/15 9:30,C,37,148,16,sun,38 SPS
6/30/15 9:45,C,37,148,16,sun,38 SPS
6/30/15 10:00,C,38,148,16,sun,38 SPS
6/30/15 10:15,C,40,148,16,sun,38 SPS
6/30/15 10:30,C,40.5,148,16,sun,38 SPS
6/30/15 10:45,C,38,148,16,sun,38 SPS
6/30/15 11:00,C,43,148,16,sun,38 SPS
6/30/15 11:15,C,43.5,148,16,sun,38 SPS
6/30/15 11:30,C,42.5,148,16,sun,38 SPS
6/30/15 11:45,C,43.5,148,16,sun,38 SPS
6/30/15 12:00,C,44,148,16,sun,38 SPS
6/30/15 12:15,C,44,148,16,sun,38 SPS
6/30/15 12:30,C,45.5,148,16,sun,38 SPS
6/30/15 12:45,C,45.5,148,16,sun,38 SPS
6/30/15 13:00,C,47,148,16,sun,38 SPS
7/1/15 8:00,C,25.5,163,16,random,9 W SPS
7/1/15 8:15,C,27.5,163,16,random,9 W SPS
7/1/15 8:30,C,29.5,163,16,random,9 W SPS
7/1/15 8:45,C,29,163,16,random,9 W SPS
7/1/15 9:00,C,30.5,163,16,random,9 W SPS
7/1/15 9:15,C,30.5,163,16,random,9 W SPS
7/1/15 9:30,C,31.5,163,16,random,9 W SPS
7/1/15 9:45,C,32.5,163,16,random,9 W SPS
7/1/15 10:00,C,33,163,16,random,9 W SPS
7/1/15 10:15,C,33.5,163,16,random,9 W SPS
7/1/15 10:30,C,38.5,163,16,random,9 W SPS
7/1/15 10:45,C,43,163,16,random,9 W SPS
7/1/15 11:00,C,46,163,16,random,9 W SPS
7/1/15 11:15,C,42,163,16,random,9 W SPS
7/1/15 11:30,C,43,163,16,random,9 W SPS
7/1/15 11:45,C,42,163,16,random,9 W SPS
7/1/15 12:00,C,33.5,163,16,random,9 W SPS
7/1/15 12:15,C,25,163,16,random,9 W SPS
7/1/15 12:30,C,23.5,163,16,random,9 W SPS
7/1/15 12:45,C,24,163,16,random,9 W SPS
7/1/15 13:00,C,25.5,163,16,random,9 W SPS
6/30/15 8:01,C,25.5,147,1,shade,38 SPS
6/30/15 8:16,C,24.5,147,1,shade,38 SPS
6/30/15 8:31,C,24,147,1,shade,38 SPS
6/30/15 8:46,C,25,147,1,shade,38 SPS
6/30/15 9:01,C,25.5,147,1,shade,38 SPS
6/30/15 9:16,C,26,147,1,shade,38 SPS
6/30/15 9:31,C,26.5,147,1,shade,38 SPS
6/30/15 9:46,C,26.5,147,1,shade,38 SPS
6/30/15 10:01,C,27,147,1,shade,38 SPS
6/30/15 10:16,C,27.5,147,1,shade,38 SPS
6/30/15 10:31,C,28,147,1,shade,38 SPS
6/30/15 10:46,C,28,147,1,shade,38 SPS
6/30/15 11:01,C,29,147,1,shade,38 SPS
6/30/15 11:16,C,29,147,1,shade,38 SPS
6/30/15 11:31,C,29.5,147,1,shade,38 SPS
6/30/15 11:46,C,30,147,1,shade,38 SPS
6/30/15 12:01,C,30,147,1,shade,38 SPS
6/30/15 12:16,C,30.5,147,1,shade,38 SPS
6/30/15 12:31,C,32,147,1,shade,38 SPS
6/30/15 12:46,C,32.5,147,1,shade,38 SPS
6/30/15 13:01,C,33.5,147,1,shade,38 SPS
7/1/15 8:01,C,24,162,1,random,9 W SPS
7/1/15 8:16,C,24.5,162,1,random,9 W SPS
7/1/15 8:31,C,25.5,162,1,random,9 W SPS
7/1/15 8:46,C,26.5,162,1,random,9 W SPS
7/1/15 9:01,C,29,162,1,random,9 W SPS
7/1/15 9:16,C,32,162,1,random,9 W SPS
7/1/15 9:31,C,33,162,1,random,9 W SPS
7/1/15 9:46,C,34,162,1,random,9 W SPS
7/1/15 10:01,C,34,162,1,random,9 W SPS
7/1/15 10:16,C,33,162,1,random,9 W SPS
7/1/15 10:31,C,33.5,162,1,random,9 W SPS
7/1/15 10:46,C,35.5,162,1,random,9 W SPS
7/1/15 11:01,C,34.5,162,1,random,9 W SPS
7/1/15 11:16,C,33.5,162,1,random,9 W SPS
7/1/15 11:31,C,34,162,1,random,9 W SPS
7/1/15 11:46,C,37,162,1,random,9 W SPS
7/1/15 12:01,C,31,162,1,random,9 W SPS
7/1/15 12:16,C,24.5,162,1,random,9 W SPS
7/1/15 12:31,C,25.5,162,1,random,9 W SPS
7/1/15 12:46,C,26.5,162,1,random,9 W SPS
7/1/15 13:01,C,27,162,1,random,9 W SPS
7/5/15 8:01,C,22.5,177,11,random,38 SPS
7/5/15 8:16,C,21.5,177,11,random,38 SPS
7/5/15 8:31,C,22,177,11,random,38 SPS
7/5/15 8:46,C,23,177,11,random,38 SPS
7/5/15 9:01,C,23.5,177,11,random,38 SPS
7/5/15 9:16,C,24.5,177,11,random,38 SPS
7/5/15 9:31,C,25,177,11,random,38 SPS
7/5/15 9:46,C,26.5,177,11,random,38 SPS
7/5/15 10:01,C,28,177,11,random,38 SPS
7/5/15 10:16,C,32.5,177,11,random,38 SPS
7/5/15 10:31,C,32,177,11,random,38 SPS
7/5/15 10:46,C,33,177,11,random,38 SPS
7/5/15 11:01,C,36,177,11,random,38 SPS
7/5/15 11:16,C,42.5,177,11,random,38 SPS
7/5/15 11:31,C,35,177,11,random,38 SPS
7/5/15 11:46,C,36.5,177,11,random,38 SPS
7/5/15 12:01,C,39.5,177,11,random,38 SPS
7/5/15 12:16,C,35,177,11,random,38 SPS
7/5/15 12:31,C,32,177,11,random,38 SPS
7/5/15 12:46,C,32,177,11,random,38 SPS
7/5/15 13:01,C,33.5,177,11,random,38 SPS
7/6/15 8:01,C,23,190,11,mix,9 W SPS
7/6/15 8:16,C,22.5,190,11,mix,9 W SPS
7/6/15 8:31,C,24.5,190,11,mix,9 W SPS
7/6/15 8:46,C,25.5,190,11,mix,9 W SPS
7/6/15 9:01,C,30,190,11,mix,9 W SPS
7/6/15 9:16,C,32,190,11,mix,9 W SPS
7/6/15 9:31,C,31.5,190,11,mix,9 W SPS
7/6/15 9:46,C,34,190,11,mix,9 W SPS
7/6/15 10:01,C,37.5,190,11,mix,9 W SPS
7/6/15 10:16,C,40.5,190,11,mix,9 W SPS
7/6/15 10:31,C,41,190,11,mix,9 W SPS
7/6/15 10:46,C,43,190,11,mix,9 W SPS
7/6/15 11:01,C,38.5,190,11,mix,9 W SPS
7/6/15 11:16,C,36,190,11,mix,9 W SPS
7/6/15 11:31,C,36.5,190,11,mix,9 W SPS
7/6/15 11:46,C,37.5,190,11,mix,9 W SPS
7/6/15 12:01,C,38.5,190,11,mix,9 W SPS
7/6/15 12:16,C,41.5,190,11,mix,9 W SPS
7/6/15 12:31,C,45,190,11,mix,9 W SPS
7/6/15 12:46,C,49.5,190,11,mix,9 W SPS
7/6/15 13:01,C,45.5,190,11,mix,9 W SPS
7/5/15 7:56,C,23,177,36,shade,38 SPS
7/5/15 8:11,C,23.5,177,36,shade,38 SPS
7/5/15 8:26,C,24,177,36,shade,38 SPS
7/5/15 8:41,C,24.5,177,36,shade,38 SPS
7/5/15 8:56,C,26,177,36,shade,38 SPS
7/5/15 9:11,C,27,177,36,shade,38 SPS
7/5/15 9:26,C,28,177,36,shade,38 SPS
7/5/15 9:41,C,29,177,36,shade,38 SPS
7/5/15 9:56,C,30,177,36,shade,38 SPS
7/5/15 10:11,C,31,177,36,shade,38 SPS
7/5/15 10:26,C,32,177,36,shade,38 SPS
7/5/15 10:41,C,32.5,177,36,shade,38 SPS
7/5/15 10:56,C,33,177,36,shade,38 SPS
7/5/15 11:11,C,34,177,36,shade,38 SPS
7/5/15 11:26,C,32.5,177,36,shade,38 SPS
7/5/15 11:41,C,32,177,36,shade,38 SPS
7/5/15 11:56,C,34,177,36,shade,38 SPS
7/5/15 12:11,C,32,177,36,shade,38 SPS
7/5/15 12:26,C,31.5,177,36,shade,38 SPS
7/5/15 12:41,C,31,177,36,shade,38 SPS
7/5/15 12:56,C,33.5,177,36,shade,38 SPS
7/6/15 7:56,C,22,188,36,sun,9 W SPS
7/6/15 8:11,C,25.5,188,36,sun,9 W SPS
7/6/15 8:26,C,28.5,188,36,sun,9 W SPS
7/6/15 8:41,C,31.5,188,36,sun,9 W SPS
7/6/15 8:56,C,34.5,188,36,sun,9 W SPS
7/6/15 9:11,C,37,188,36,sun,9 W SPS
7/6/15 9:26,C,38.5,188,36,sun,9 W SPS
7/6/15 9:41,C,39.5,188,36,sun,9 W SPS
7/6/15 9:56,C,40.5,188,36,sun,9 W SPS
7/6/15 10:11,C,41.5,188,36,sun,9 W SPS
7/6/15 10:26,C,43.5,188,36,sun,9 W SPS
7/6/15 10:41,C,44,188,36,sun,9 W SPS
7/6/15 10:56,C,44.5,188,36,sun,9 W SPS
7/6/15 11:11,C,46.5,188,36,sun,9 W SPS
7/6/15 11:26,C,46.5,188,36,sun,9 W SPS
7/6/15 11:41,C,47,188,36,sun,9 W SPS
7/6/15 11:56,C,48,188,36,sun,9 W SPS
7/6/15 12:11,C,49,188,36,sun,9 W SPS
7/6/15 12:26,C,50.5,188,36,sun,9 W SPS
7/6/15 12:41,C,52,188,36,sun,9 W SPS
7/6/15 12:56,C,48,188,36,sun,9 W SPS
7/5/15 8:01,C,24.5,177,22,sun,38 SPS
7/5/15 8:16,C,27,177,22,sun,38 SPS
7/5/15 8:31,C,29.5,177,22,sun,38 SPS
7/5/15 8:46,C,31,177,22,sun,38 SPS
7/5/15 9:01,C,32.5,177,22,sun,38 SPS
7/5/15 9:16,C,33,177,22,sun,38 SPS
7/5/15 9:31,C,35.5,177,22,sun,38 SPS
7/5/15 9:46,C,37.5,177,22,sun,38 SPS
7/5/15 10:01,C,39,177,22,sun,38 SPS
7/5/15 10:16,C,40,177,22,sun,38 SPS
7/5/15 10:31,C,41,177,22,sun,38 SPS
7/5/15 10:46,C,42.5,177,22,sun,38 SPS
7/5/15 11:01,C,43.5,177,22,sun,38 SPS
7/5/15 11:16,C,45.5,177,22,sun,38 SPS
7/5/15 11:31,C,38.5,177,22,sun,38 SPS
7/5/15 11:46,C,41.5,177,22,sun,38 SPS
7/5/15 12:01,C,47,177,22,sun,38 SPS
7/5/15 12:16,C,41,177,22,sun,38 SPS
7/5/15 12:31,C,36,177,22,sun,38 SPS
7/5/15 12:46,C,36.5,177,22,sun,38 SPS
7/5/15 13:01,C,40.5,177,22,sun,38 SPS
7/6/15 8:01,C,22,189,22,random,9 W SPS
7/6/15 8:16,C,26.5,189,22,random,9 W SPS
7/6/15 8:31,C,30,189,22,random,9 W SPS
7/6/15 8:46,C,32.5,189,22,random,9 W SPS
7/6/15 9:01,C,34.5,189,22,random,9 W SPS
7/6/15 9:16,C,36,189,22,random,9 W SPS
7/6/15 9:31,C,37.5,189,22,random,9 W SPS
7/6/15 9:46,C,39.5,189,22,random,9 W SPS
7/6/15 10:01,C,40.5,189,22,random,9 W SPS
7/6/15 10:16,C,41,189,22,random,9 W SPS
7/6/15 10:31,C,42.5,189,22,random,9 W SPS
7/6/15 10:46,C,42.5,189,22,random,9 W SPS
7/6/15 11:01,C,44,189,22,random,9 W SPS
7/6/15 11:16,C,44.5,189,22,random,9 W SPS
7/6/15 11:31,C,44,189,22,random,9 W SPS
7/6/15 11:46,C,45,189,22,random,9 W SPS
7/6/15 12:01,C,45,189,22,random,9 W SPS
7/6/15 12:16,C,46.5,189,22,random,9 W SPS
7/6/15 12:31,C,47,189,22,random,9 W SPS
7/6/15 12:46,C,47.5,189,22,random,9 W SPS
7/6/15 13:01,C,42.5,189,22,random,9 W SPS
7/5/15 8:01,C,22.5,173,49,mix,OHV LLP
7/5/15 8:16,C,25,173,49,mix,OHV LLP
7/5/15 8:31,C,27.5,173,49,mix,OHV LLP
7/5/15 8:46,C,29,173,49,mix,OHV LLP
7/5/15 9:01,C,30,173,49,mix,OHV LLP
7/5/15 9:16,C,32.5,173,49,mix,OHV LLP
7/5/15 9:31,C,34,173,49,mix,OHV LLP
7/5/15 9:46,C,35.5,173,49,mix,OHV LLP
7/5/15 10:01,C,35,173,49,mix,OHV LLP
7/5/15 10:16,C,33.5,173,49,mix,OHV LLP
7/5/15 10:31,C,34.5,173,49,mix,OHV LLP
7/5/15 10:46,C,36.5,173,49,mix,OHV LLP
7/5/15 11:01,C,32.5,173,49,mix,OHV LLP
7/5/15 11:16,C,31.5,173,49,mix,OHV LLP
7/5/15 11:31,C,31.5,173,49,mix,OHV LLP
7/5/15 11:46,C,32,173,49,mix,OHV LLP
7/5/15 12:01,C,31.5,173,49,mix,OHV LLP
7/5/15 12:16,C,31.5,173,49,mix,OHV LLP
7/5/15 12:31,C,32.5,173,49,mix,OHV LLP
7/5/15 12:46,C,32.5,173,49,mix,OHV LLP
7/5/15 13:01,C,35.5,173,49,mix,OHV LLP
7/6/15 8:01,C,22,182,49,mix,Kerr LLP
7/6/15 8:16,C,23.5,182,49,mix,Kerr LLP
7/6/15 8:31,C,25.5,182,49,mix,Kerr LLP
7/6/15 8:46,C,26,182,49,mix,Kerr LLP
7/6/15 9:01,C,29,182,49,mix,Kerr LLP
7/6/15 9:16,C,26.5,182,49,mix,Kerr LLP
7/6/15 9:31,C,29.5,182,49,mix,Kerr LLP
7/6/15 9:46,C,34,182,49,mix,Kerr LLP
7/6/15 10:01,C,37,182,49,mix,Kerr LLP
7/6/15 10:16,C,38.5,182,49,mix,Kerr LLP
7/6/15 10:31,C,40,182,49,mix,Kerr LLP
7/6/15 10:46,C,43.5,182,49,mix,Kerr LLP
7/6/15 11:01,C,42.5,182,49,mix,Kerr LLP
7/6/15 11:16,C,44.5,182,49,mix,Kerr LLP
7/6/15 11:31,C,40,182,49,mix,Kerr LLP
7/6/15 11:46,C,41,182,49,mix,Kerr LLP
7/6/15 12:01,C,34,182,49,mix,Kerr LLP
7/6/15 12:16,C,39,182,49,mix,Kerr LLP
7/6/15 12:31,C,41,182,49,mix,Kerr LLP
7/6/15 12:46,C,41.5,182,49,mix,Kerr LLP
7/6/15 13:01,C,44,182,49,mix,Kerr LLP
7/5/15 8:01,C,22,175,42,sun,38 SPS
7/5/15 8:16,C,23.5,175,42,sun,38 SPS
7/5/15 8:31,C,25,175,42,sun,38 SPS
7/5/15 8:46,C,26.5,175,42,sun,38 SPS
7/5/15 9:01,C,28,175,42,sun,38 SPS
7/5/15 9:16,C,27.5,175,42,sun,38 SPS
7/5/15 9:31,C,33,175,42,sun,38 SPS
7/5/15 9:46,C,37,175,42,sun,38 SPS
7/5/15 10:01,C,42.5,175,42,sun,38 SPS
7/5/15 10:16,C,43.5,175,42,sun,38 SPS
7/5/15 10:31,C,45,175,42,sun,38 SPS
7/5/15 10:46,C,46,175,42,sun,38 SPS
7/5/15 11:01,C,46.5,175,42,sun,38 SPS
7/5/15 11:16,C,50,175,42,sun,38 SPS
7/5/15 11:31,C,41,175,42,sun,38 SPS
7/5/15 11:46,C,43.5,175,42,sun,38 SPS
7/5/15 12:01,C,49.5,175,42,sun,38 SPS
7/5/15 12:16,C,43,175,42,sun,38 SPS
7/5/15 12:31,C,37.5,175,42,sun,38 SPS
7/5/15 12:46,C,38.5,175,42,sun,38 SPS
7/5/15 13:01,C,42.5,175,42,sun,38 SPS
7/6/15 8:01,C,22,188,42,random,9 W SPS
7/6/15 8:16,C,22.5,188,42,random,9 W SPS
7/6/15 8:31,C,23,188,42,random,9 W SPS
7/6/15 8:46,C,24.5,188,42,random,9 W SPS
7/6/15 9:01,C,25,188,42,random,9 W SPS
7/6/15 9:16,C,26,188,42,random,9 W SPS
7/6/15 9:31,C,26.5,188,42,random,9 W SPS
7/6/15 9:46,C,28,188,42,random,9 W SPS
7/6/15 10:01,C,29,188,42,random,9 W SPS
7/6/15 10:16,C,29.5,188,42,random,9 W SPS
7/6/15 10:31,C,31,188,42,random,9 W SPS
7/6/15 10:46,C,32.5,188,42,random,9 W SPS
7/6/15 11:01,C,38.5,188,42,random,9 W SPS
7/6/15 11:16,C,43.5,188,42,random,9 W SPS
7/6/15 11:31,C,46,188,42,random,9 W SPS
7/6/15 11:46,C,47.5,188,42,random,9 W SPS
7/6/15 12:01,C,48,188,42,random,9 W SPS
7/6/15 12:16,C,51,188,42,random,9 W SPS
7/6/15 12:31,C,52,188,42,random,9 W SPS
7/6/15 12:46,C,53,188,42,random,9 W SPS
7/6/15 13:01,C,47.5,188,42,random,9 W SPS
7/5/15 8:01,C,22,175,1,shade,38 SPS
7/5/15 8:16,C,22.5,175,1,shade,38 SPS
7/5/15 8:31,C,23.5,175,1,shade,38 SPS
7/5/15 8:46,C,24.5,175,1,shade,38 SPS
7/5/15 9:01,C,25,175,1,shade,38 SPS
7/5/15 9:16,C,25.5,175,1,shade,38 SPS
7/5/15 9:31,C,26.5,175,1,shade,38 SPS
7/5/15 9:46,C,27,175,1,shade,38 SPS
7/5/15 10:01,C,28.5,175,1,shade,38 SPS
7/5/15 10:16,C,29.5,175,1,shade,38 SPS
7/5/15 10:31,C,30,175,1,shade,38 SPS
7/5/15 10:46,C,29.5,175,1,shade,38 SPS
7/5/15 11:01,C,30,175,1,shade,38 SPS
7/5/15 11:16,C,31,175,1,shade,38 SPS
7/5/15 11:31,C,30,175,1,shade,38 SPS
7/5/15 11:46,C,30.5,175,1,shade,38 SPS
7/5/15 12:01,C,32.5,175,1,shade,38 SPS
7/5/15 12:16,C,31.5,175,1,shade,38 SPS
7/5/15 12:31,C,31,175,1,shade,38 SPS
7/5/15 12:46,C,31,175,1,shade,38 SPS
7/5/15 13:01,C,32.5,175,1,shade,38 SPS
7/6/15 8:01,C,23,190,1,sun,9 W SPS
7/6/15 8:16,C,22.5,190,1,sun,9 W SPS
7/6/15 8:31,C,23.5,190,1,sun,9 W SPS
7/6/15 8:46,C,23.5,190,1,sun,9 W SPS
7/6/15 9:01,C,24.5,190,1,sun,9 W SPS
7/6/15 9:16,C,25,190,1,sun,9 W SPS
7/6/15 9:31,C,26.5,190,1,sun,9 W SPS
7/6/15 9:46,C,28.5,190,1,sun,9 W SPS
7/6/15 10:01,C,31,190,1,sun,9 W SPS
7/6/15 10:16,C,35.5,190,1,sun,9 W SPS
7/6/15 10:31,C,37.5,190,1,sun,9 W SPS
7/6/15 10:46,C,38,190,1,sun,9 W SPS
7/6/15 11:01,C,39.5,190,1,sun,9 W SPS
7/6/15 11:16,C,40.5,190,1,sun,9 W SPS
7/6/15 11:31,C,42,190,1,sun,9 W SPS
7/6/15 11:46,C,41.5,190,1,sun,9 W SPS
7/6/15 12:01,C,43,190,1,sun,9 W SPS
7/6/15 12:16,C,44,190,1,sun,9 W SPS
7/6/15 12:31,C,45,190,1,sun,9 W SPS
7/6/15 12:46,C,46.5,190,1,sun,9 W SPS
7/6/15 13:01,C,42,190,1,sun,9 W SPS
7/5/15 8:01,C,22.5,171,38,mix,OHV LLP
7/5/15 8:16,C,23,171,38,mix,OHV LLP
7/5/15 8:31,C,24,171,38,mix,OHV LLP
7/5/15 8:46,C,24,171,38,mix,OHV LLP
7/5/15 9:01,C,24,171,38,mix,OHV LLP
7/5/15 9:16,C,25,171,38,mix,OHV LLP
7/5/15 9:31,C,25.5,171,38,mix,OHV LLP
7/5/15 9:46,C,28,171,38,mix,OHV LLP
7/5/15 10:01,C,26.5,171,38,mix,OHV LLP
7/5/15 10:16,C,28,171,38,mix,OHV LLP
7/5/15 10:31,C,33,171,38,mix,OHV LLP
7/5/15 10:46,C,36.5,171,38,mix,OHV LLP
7/5/15 11:01,C,41,171,38,mix,OHV LLP
7/5/15 11:16,C,39.5,171,38,mix,OHV LLP
7/5/15 11:31,C,39.5,171,38,mix,OHV LLP
7/5/15 11:46,C,35,171,38,mix,OHV LLP
7/5/15 12:01,C,44.5,171,38,mix,OHV LLP
7/5/15 12:16,C,38,171,38,mix,OHV LLP
7/5/15 12:31,C,45.5,171,38,mix,OHV LLP
7/5/15 12:46,C,43,171,38,mix,OHV LLP
7/5/15 13:01,C,40.5,171,38,mix,OHV LLP
7/6/15 8:01,C,21.5,182,38,shade,Kerr LLP
7/6/15 8:16,C,21.5,182,38,shade,Kerr LLP
7/6/15 8:31,C,22.5,182,38,shade,Kerr LLP
7/6/15 8:46,C,23,182,38,shade,Kerr LLP
7/6/15 9:01,C,23.5,182,38,shade,Kerr LLP
7/6/15 9:16,C,24,182,38,shade,Kerr LLP
7/6/15 9:31,C,24.5,182,38,shade,Kerr LLP
7/6/15 9:46,C,25,182,38,shade,Kerr LLP
7/6/15 10:01,C,25.5,182,38,shade,Kerr LLP
7/6/15 10:16,C,25.5,182,38,shade,Kerr LLP
7/6/15 10:31,C,26,182,38,shade,Kerr LLP
7/6/15 10:46,C,26.5,182,38,shade,Kerr LLP
7/6/15 11:01,C,26.5,182,38,shade,Kerr LLP
7/6/15 11:16,C,27,182,38,shade,Kerr LLP
7/6/15 11:31,C,27,182,38,shade,Kerr LLP
7/6/15 11:46,C,27.5,182,38,shade,Kerr LLP
7/6/15 12:01,C,27,182,38,shade,Kerr LLP
7/6/15 12:16,C,28.5,182,38,shade,Kerr LLP
7/6/15 12:31,C,28.5,182,38,shade,Kerr LLP
7/6/15 12:46,C,28.5,182,38,shade,Kerr LLP
7/6/15 13:01,C,29,182,38,shade,Kerr LLP
7/5/15 8:01,C,23.5,176,47,sun,38 SPS
7/5/15 8:16,C,24.5,176,47,sun,38 SPS
7/5/15 8:31,C,27.5,176,47,sun,38 SPS
7/5/15 8:46,C,28,176,47,sun,38 SPS
7/5/15 9:01,C,27.5,176,47,sun,38 SPS
7/5/15 9:16,C,31,176,47,sun,38 SPS
7/5/15 9:31,C,35,176,47,sun,38 SPS
7/5/15 9:46,C,36.5,176,47,sun,38 SPS
7/5/15 10:01,C,38.5,176,47,sun,38 SPS
7/5/15 10:16,C,40,176,47,sun,38 SPS
7/5/15 10:31,C,41,176,47,sun,38 SPS
7/5/15 10:46,C,41.5,176,47,sun,38 SPS
7/5/15 11:01,C,43.5,176,47,sun,38 SPS
7/5/15 11:16,C,47,176,47,sun,38 SPS
7/5/15 11:31,C,38.5,176,47,sun,38 SPS
7/5/15 11:46,C,42,176,47,sun,38 SPS
7/5/15 12:01,C,47.5,176,47,sun,38 SPS
7/5/15 12:16,C,42,176,47,sun,38 SPS
7/5/15 12:31,C,37,176,47,sun,38 SPS
7/5/15 12:46,C,38,176,47,sun,38 SPS
7/5/15 13:01,C,41.5,176,47,sun,38 SPS
7/6/15 8:01,C,23,189,47,shade,9 W SPS
7/6/15 8:16,C,26,189,47,shade,9 W SPS
7/6/15 8:31,C,29,189,47,shade,9 W SPS
7/6/15 8:46,C,29,189,47,shade,9 W SPS
7/6/15 9:01,C,29.5,189,47,shade,9 W SPS
7/6/15 9:16,C,30,189,47,shade,9 W SPS
7/6/15 9:31,C,30,189,47,shade,9 W SPS
7/6/15 9:46,C,30.5,189,47,shade,9 W SPS
7/6/15 10:01,C,31,189,47,shade,9 W SPS
7/6/15 10:16,C,31.5,189,47,shade,9 W SPS
7/6/15 10:31,C,32,189,47,shade,9 W SPS
7/6/15 10:46,C,32.5,189,47,shade,9 W SPS
7/6/15 11:01,C,33,189,47,shade,9 W SPS
7/6/15 11:16,C,33.5,189,47,shade,9 W SPS
7/6/15 11:31,C,34.5,189,47,shade,9 W SPS
7/6/15 11:46,C,34.5,189,47,shade,9 W SPS
7/6/15 12:01,C,34.5,189,47,shade,9 W SPS
7/6/15 12:16,C,37.5,189,47,shade,9 W SPS
7/6/15 12:31,C,38,189,47,shade,9 W SPS
7/6/15 12:46,C,38,189,47,shade,9 W SPS
7/6/15 13:01,C,36,189,47,shade,9 W SPS
7/5/15 8:01,C,22.5,174,52,mix,OHV LLP
7/5/15 8:16,C,23,174,52,mix,OHV LLP
7/5/15 8:31,C,23.5,174,52,mix,OHV LLP
7/5/15 8:46,C,24,174,52,mix,OHV LLP
7/5/15 9:01,C,24,174,52,mix,OHV LLP
7/5/15 9:16,C,25,174,52,mix,OHV LLP
7/5/15 9:31,C,25.5,174,52,mix,OHV LLP
7/5/15 9:46,C,25.5,174,52,mix,OHV LLP
7/5/15 10:01,C,26.5,174,52,mix,OHV LLP
7/5/15 10:16,C,27,174,52,mix,OHV LLP
7/5/15 10:31,C,28,174,52,mix,OHV LLP
7/5/15 10:46,C,29,174,52,mix,OHV LLP
7/5/15 11:01,C,29.5,174,52,mix,OHV LLP
7/5/15 11:16,C,30,174,52,mix,OHV LLP
7/5/15 11:31,C,31.5,174,52,mix,OHV LLP
7/5/15 11:46,C,36,174,52,mix,OHV LLP
7/5/15 12:01,C,36.5,174,52,mix,OHV LLP
7/5/15 12:16,C,34,174,52,mix,OHV LLP
7/5/15 12:31,C,35,174,52,mix,OHV LLP
7/5/15 12:46,C,34,174,52,mix,OHV LLP
7/5/15 13:01,C,33,174,52,mix,OHV LLP
7/6/15 8:01,C,21.5,184,52,shade,Kerr LLP
7/6/15 8:16,C,22.5,184,52,shade,Kerr LLP
7/6/15 8:31,C,23.5,184,52,shade,Kerr LLP
7/6/15 8:46,C,25,184,52,shade,Kerr LLP
7/6/15 9:01,C,27,184,52,shade,Kerr LLP
7/6/15 9:16,C,26.5,184,52,shade,Kerr LLP
7/6/15 9:31,C,26.5,184,52,shade,Kerr LLP
7/6/15 9:46,C,29,184,52,shade,Kerr LLP
7/6/15 10:01,C,30,184,52,shade,Kerr LLP
7/6/15 10:16,C,31,184,52,shade,Kerr LLP
7/6/15 10:31,C,31.5,184,52,shade,Kerr LLP
7/6/15 10:46,C,32.5,184,52,shade,Kerr LLP
7/6/15 11:01,C,33,184,52,shade,Kerr LLP
7/6/15 11:16,C,34,184,52,shade,Kerr LLP
7/6/15 11:31,C,32,184,52,shade,Kerr LLP
7/6/15 11:46,C,31.5,184,52,shade,Kerr LLP
7/6/15 12:01,C,29.5,184,52,shade,Kerr LLP
7/6/15 12:16,C,30,184,52,shade,Kerr LLP
7/6/15 12:31,C,30,184,52,shade,Kerr LLP
7/6/15 12:46,C,30.5,184,52,shade,Kerr LLP
7/6/15 13:01,C,30.5,184,52,shade,Kerr LLP
7/5/15 8:01,C,22.5,171,16,random,OHV LLP
7/5/15 8:16,C,23.5,171,16,random,OHV LLP
7/5/15 8:31,C,24.5,171,16,random,OHV LLP
7/5/15 8:46,C,24.5,171,16,random,OHV LLP
7/5/15 9:01,C,25.5,171,16,random,OHV LLP
7/5/15 9:16,C,25.5,171,16,random,OHV LLP
7/5/15 9:31,C,27.5,171,16,random,OHV LLP
7/5/15 9:46,C,28,171,16,random,OHV LLP
7/5/15 10:01,C,30.5,171,16,random,OHV LLP
